CASEID,predicted_risk_level_model,predicted_risk_level_allocation,risk_level_used_for_recommendation,predicted_risky_share,aux_risk_label,aux_allocation_mae,rescaled_overlap_flag,coverage_before_rescale,coverage_after_rescale,top_ranked_product_id,top_ranked_product_name,top_basket_product_id,top_basket_weight,basket_asset_diversification,basket_category_diversification,basket_subtype_diversification,basket_overall_diversification,pred_cash,aux_cash,pred_bond,aux_bond,pred_pension,aux_pension,pred_equity,aux_equity
149431,0,0,0,0.046059124171733856,0,0.0013161563547328115,False,0.742646741111144,1.0,naverpay:saving:jbbank,JB 슈퍼씨드 적금,naverpay:saving:jbbank,0.33793285840950205,0.006999466562201147,0.8354588443491842,0.8354588443491842,0.5040750932343909,0.9973676800727844,1.0,7.037670570753107e-07,0.0,0.0025845482014119625,0.0,4.705366518464871e-05,0.0
149441,1,0,1,0.16042879223823547,0,0.12753570079803467,False,0.9999999998846154,1.0,naverpay:saving:jbbank,JB 슈퍼씨드 적금,naverpay:saving:jbbank,0.25310020140955913,0.5071436488645867,0.9380124019218341,0.9380124019218341,0.7656649006989351,0.7449285984039307,1.0,0.00018943015311378986,0.0,0.25394493341445923,0.0,0.0009370392072014511,0.0
149456,1,0,1,0.29567280411720276,0,0.10395082086324692,True,1.0000000000000002,1.0,naverpay:saving:jbbank,JB 슈퍼씨드 적금,naverpay:saving:jbbank,0.23936080711069962,0.6644424796209756,0.7613421049001876,0.7613421049001876,0.7225822547885028,0.47066837549209595,0.678570032119751,4.39422219642438e-05,0.0,0.5292403101921082,0.321429967880249,4.7351157263619825e-05,0.0
149601,0,0,0,0.10519183427095413,0,0.024693511426448822,False,0.9198782687499192,1.0,naverpay:saving:jbbank,JB 슈퍼씨드 적금,naverpay:saving:jbbank,0.32224829412087885,0.12506493087744866,0.8703465355409004,0.8703465355409004,0.5722338936755197,0.9506129622459412,1.0,6.49018184049055e-05,0.0,0.049179185181856155,0.0,0.00014291622210294008,0.0
149606,1,0,1,0.29899862408638,0,0.2682732343673706,False,0.9695051205729324,1.0,naverpay:saving:jbbank,JB 슈퍼씨드 적금,naverpay:saving:jbbank,0.21597419072841717,0.6223886158192556,0.9193470390345062,0.9193470390345062,0.800563669748406,0.6336159110069275,0.10345359146595001,0.0019900307524949312,0.0,0.35999998450279236,0.8965464234352112,0.004394046496599913,0.0
149671,2,0,2,0.44750985503196716,0,0.20564989745616913,False,0.5643564359393785,1.0,naverpay:saving:jbbank,JB 슈퍼씨드 적금,naverpay:saving:jbbank,0.35503682494163513,0.7538051640585254,0.7037956173918377,0.7066923413048676,0.7255374704063307,0.35503682494163513,0.7663366198539734,0.0021174259018152952,0.0,0.5472161173820496,0.15841583907604218,0.09562963992357254,0.07524752616882324
149741,2,1,2,0.44405826926231384,0,0.23056909441947937,False,0.8981489874758997,1.0,naverpay:saving:jbbank,JB 슈퍼씨드 적금,naverpay:saving:jbbank,0.24898065877075481,0.8407558318182172,0.9371783332571273,0.9380591494439329,0.8991378223936466,0.4897231459617615,0.9508613348007202,0.0014320339541882277,0.0,0.2460322231054306,0.0,0.26281261444091797,0.049138642847537994
149801,0,0,0,0.06625203788280487,0,0.019839629530906677,False,1.0,1.0,naverpay:saving:jbbank,JB 슈퍼씨드 적금,naverpay:saving:jbbank,0.3254900797804243,0.10160380315540563,0.8637184567432468,0.8637184567432468,0.5588725953081103,0.9603207111358643,1.0,3.8390116969821975e-06,0.0,0.03967464715242386,0.0,7.425192052323837e-07,0.0
149816,2,0,2,0.4422007203102112,0,0.3782828152179718,False,0.6666686771815911,1.0,naverpay:saving:jbbank,JB 슈퍼씨드 적금,naverpay:saving:jbbank,0.24345961213111877,0.5047420366640174,0.4731956593725163,0.4731956593725163,0.48581421028911675,0.24343439936637878,1.0,0.00010358248982811347,0.0,0.7496721744537354,0.0,0.00678987754508853,0.0
150046,0,0,0,0.1359769105911255,4,0.42093390226364136,False,0.866666706807411,1.0,naverpay:saving:jbbank,JB 슈퍼씨드 적금,naverpay:saving:jbbank,0.3160338610419924,0.16863822372813578,0.8821443772689952,0.8821443772689952,0.5967419158526515,0.9297147393226624,0.15555554628372192,4.460338823264465e-05,0.0,0.0676640197634697,0.0,0.002576657338067889,0.8444444537162781
150156,2,0,2,0.451761394739151,2,0.06589525192975998,True,1.00000000009863,1.0000000000000002,naverpay:saving:jbbank,JB 슈퍼씨드 적금,naverpay:saving:jbbank,0.18594859540462494,0.4336846074545049,0.4065793194885983,0.4065793194885983,0.41742143467496096,0.18588824570178986,0.06849315017461777,0.00032452234881930053,0.0,0.7997163534164429,0.931506872177124,0.01407087966799736,0.0
150271,2,0,2,0.36257946491241455,2,0.16212500631809235,False,0.8118265105351221,1.0,naverpay:saving:jbbank,JB 슈퍼씨드 적금,naverpay:saving:jbbank,0.2528166197267119,0.7552931978338647,0.862608723273553,0.862608723273553,0.8196825130976777,0.4943201541900635,0.33942800760269165,0.00598478876054287,0.029144085943698883,0.42183080315589905,0.2524729073047638,0.07786428928375244,0.3789549767971039
150286,2,0,2,0.40064185857772827,1,0.23273679614067078,False,0.4987468998596739,1.0,naverpay:saving:jbbank,JB 슈퍼씨드 적금,naverpay:saving:jbbank,0.20370343327522278,0.4329332260214452,0.40587489939510485,0.40587489939510485,0.416698230045641,0.20369933545589447,0.6691729426383972,2.011105061683338e-05,0.0,0.7961027026176453,0.33082708716392517,0.00017786852549761534,0.0
